ClientID;CODE_GENDER;FLAG_OWN_CAR;FLAG_OWN_REALTY;CNT_CHILDREN;AMT_INCOME_TOTAL;AMT_ANNUITY;AMT_GOODS_PRICE;NAME_EDUCATION_TYPE;NAME_FAMILY_STATUS;NAME_HOUSING_TYPE;DAYS_BIRTH;DAYS_EMPLOYED;OCCUPATION_TYPE;CREDIT_ACTIVE;DAYS_CREDIT;AMT_CREDIT_SUM;AMT_CREDIT_SUM_OVERDUE;CREDIT_TYPE;CITY 
CID000151;F;N;Y;0;157500.0;25402.5;495000.0;Secondary / secondary special;Separated;House / apartment;-20867;365243;Desconocido;Active;-124;225000.0;0.0;Credit card; Santa Clarita
CID000152;F;N;Y;0;67500.0;4513.5;45000.0;Secondary / secondary special;Married;House / apartment;-22375;365243;Desconocido;Active;-840;81846.0;0.0;Consumer credit; Santa Rosa
CID000153;F;N;N;0;225000.0;73665.0;1080000.0;Incomplete higher;Civil marriage;With parents;-10221;-801;Sales staff;Closed;-2186;135000.0;0.0;Consumer credit; Long Beach
CID000154;F;Y;Y;0;270000.0;32629.5;450000.0;Secondary / secondary special;Civil marriage;House / apartment;-21386;-714;Laborers;Closed;-322;92132.37;0.0;Consumer credit; San José
CID000155;F;N;Y;0;262350.0;6750.0;135000.0;Lower secondary;Widow;House / apartment;-20864;365243;Desconocido;Active;-229;90000.0;0.0;Credit card; Norwalk
CID000156;M;N;Y;2;112500.0;23607.0;607500.0;Secondary / secondary special;Married;House / apartment;-21312;-10050;Laborers;Closed;-638;225000.0;0.0;Consumer credit; Santa Monica
CID000157;F;N;Y;0;135000.0;29520.0;720000.0;Secondary / secondary special;Civil marriage;House / apartment;-15931;-774;Sales staff;Active;-218;900000.0;0.0;Consumer credit; Santa Ana
CID000158;F;N;Y;0;67500.0;9000.0;180000.0;Secondary / secondary special;Single / not married;Rented apartment;-8144;-92;Laborers;Active;-73;1803183.75;0.0;Car loan; Hemet
CID000159;F;N;Y;0;157500.0;64647.0;679500.0;Secondary / secondary special;Married;House / apartment;-15741;-5082;Desconocido;Active;-350;900000.0;0.0;Consumer credit; Camarillo
CID000160;F;N;N;0;157500.0;46219.5;499500.0;Secondary / secondary special;Widow;House / apartment;-21074;365243;Desconocido;Closed;-480;156390.12;0.0;Consumer credit; Visalia
CID000161;F;N;Y;0;81000.0;16006.5;144000.0;Secondary / secondary special;Married;House / apartment;-23325;365243;Desconocido;Closed;-2199;157500.0;0.0;Consumer credit; Simi Valley
CID000162;M;Y;N;1;450000.0;57375.0;1129500.0;Secondary / secondary special;Married;House / apartment;-16304;-2452;Managers;Active;-644;6750000.0;0.0;Mortgage; Escondido
CID000163;F;Y;N;1;180000.0;26640.0;450000.0;Higher education;Married;House / apartment;-10178;-1410;Core staff;Active;-436;234000.0;0.0;Credit card; Daly City
CID000164;F;Y;Y;1;202500.0;14661.0;454500.0;Higher education;Separated;House / apartment;-16749;-5303;Desconocido;Closed;-303;23712.48;0.0;Consumer credit; Fremont
CID000165;M;N;N;0;270000.0;34596.0;675000.0;Secondary / secondary special;Married;With parents;-20292;-1885;Drivers;Closed;-846;30592.17;0.0;Consumer credit; Oxnard
CID000166;F;N;Y;1;163350.0;40459.5;1080000.0;Higher education;Married;House / apartment;-15440;-4526;Cooking staff;Active;-574;180000.0;0.0;Credit card; Moreno Valley
CID000167;M;Y;Y;1;166500.0;26446.5;900000.0;Secondary / secondary special;Single / not married;House / apartment;-17437;-1107;Desconocido;Closed;-1101;2691000.0;0.0;Consumer credit; Chico
CID000168;M;N;Y;2;270000.0;6750.0;135000.0;Incomplete higher;Married;House / apartment;-12828;-478;Desconocido;Active;-206;229500.0;0.0;Credit card; Sacramento 
CID000169;F;N;Y;0;450000.0;57001.5;900000.0;Higher education;Civil marriage;Municipal apartment;-12719;-314;Managers;Closed;-2738;18334.98;0.0;Consumer credit; Chino
CID000170;F;N;N;0;45000.0;19359.0;238500.0;Secondary / secondary special;Widow;House / apartment;-21207;365243;Desconocido;Closed;-776;315420.57;0.0;Consumer credit; Victorville
CID000171;F;Y;Y;0;202500.0;15174.0;270000.0;Secondary / secondary special;Married;House / apartment;-15035;-4970;Managers;Active;-101;1089000.0;0.0;Consumer credit; Oceanside
CID000172;M;Y;Y;2;225000.0;22041.0;697500.0;Secondary / secondary special;Married;House / apartment;-10868;-1891;Desconocido;Closed;-2758;270000.0;0.0;Credit card; Vallejo
CID000173;F;Y;Y;0;225000.0;35523.0;675000.0;Secondary / secondary special;Married;House / apartment;-17974;-3392;Managers;Active;-41;150750.0;0.0;Consumer credit; Corona
CID000174;F;N;N;2;157500.0;34402.5;477000.0;Secondary / secondary special;Married;House / apartment;-11985;-1742;Managers;Closed;-1896;135000.0;0.0;Consumer credit; Folsom
CID000175;M;Y;Y;0;360000.0;110488.5;1129500.0;Higher education;Separated;House / apartment;-13919;-1660;Managers;Active;-756;225000.0;0.0;Credit card; Huntington Beach
CID000176;F;N;Y;0;247500.0;40320.0;675000.0;Higher education;Married;House / apartment;-14193;-2728;Accountants;Closed;-2456;360000.0;0.0;Consumer credit; Merced
CID000177;F;N;Y;0;121500.0;10125.0;202500.0;Secondary / secondary special;Married;House / apartment;-15857;-5320;Core staff;Closed;-879;204092.91;0.0;Consumer credit; Bellflower
CID000178;M;Y;Y;0;270000.0;42790.5;900000.0;Secondary / secondary special;Married;House / apartment;-21463;-6137;Laborers;Active;-717;450000.0;0.0;Consumer credit; Lancaster
CID000179;F;N;Y;0;180000.0;24588.0;238500.0;Higher education;Widow;House / apartment;-20686;365243;Desconocido;Closed;-2912;180000.0;0.0;Consumer credit; Redwood City
CID000180;M;Y;Y;0;148500.0;22018.5;450000.0;Secondary / secondary special;Married;House / apartment;-10307;-1393;Security staff;Active;-144;344250.0;0.0;Consumer credit; Daly City
CID000181;F;N;Y;0;108000.0;38263.5;900000.0;Higher education;Married;House / apartment;-19441;-8157;Core staff;Active;-150;119160.0;0.0;Consumer credit; Victorville
CID000182;M;Y;Y;0;202500.0;20412.0;220500.0;Secondary / secondary special;Married;House / apartment;-10343;-276;Drivers;Sold;-2412;1845360.0;0.0;Car loan; Napa
CID000183;F;N;Y;0;85500.0;13500.0;270000.0;Higher education;Married;House / apartment;-15633;-612;Medicine staff;Closed;-2059;44995.5;0.0;Consumer credit; Lakewood
CID000184;F;Y;Y;0;270000.0;32895.0;1125000.0;Higher education;Married;House / apartment;-10403;-1410;Managers;Closed;-388;171270.0;0.0;Consumer credit; Norwalk
CID000185;F;N;Y;0;90000.0;14350.5;225000.0;Secondary / secondary special;Widow;House / apartment;-23922;365243;Desconocido;Active;-222;117855.0;0.0;Consumer credit; Livermore
CID000186;F;Y;Y;0;180000.0;10125.0;202500.0;Higher education;Civil marriage;House / apartment;-9498;-1693;Core staff;Closed;-2576;15925.5;0.0;Consumer credit; Long Beach
CID000187;M;Y;Y;1;157500.0;26640.0;450000.0;Higher education;Married;Co-op apartment;-9479;-1077;Desconocido;Closed;-1736;180000.0;0.0;Consumer credit; Thousand Oaks
CID000188;M;N;Y;2;157500.0;9000.0;180000.0;Incomplete higher;Single / not married;House / apartment;-13279;-1276;High skill tech staff;Closed;-758;29308.5;0.0;Consumer credit; Redwood City
CID000189;M;N;N;1;405000.0;71235.0;2250000.0;Higher education;Single / not married;House / apartment;-13304;-1989;Drivers;Closed;-2349;450000.0;0.0;Consumer credit; Burbank
CID000190;M;Y;N;0;202500.0;24543.0;450000.0;Secondary / secondary special;Single / not married;House / apartment;-10518;-1072;Drivers;Closed;-1997;540000.0;0.0;Consumer credit; Elk Grove
CID000191;F;Y;N;1;90000.0;14463.0;238500.0;Secondary / secondary special;Married;With parents;-10600;-1226;Sales staff;Closed;-2659;180000.0;0.0;Consumer credit; Fresno
CID000192;F;N;Y;0;157500.0;26109.0;540000.0;Secondary / secondary special;Married;House / apartment;-19922;-1128;Desconocido;Active;-491;1237500.0;0.0;Consumer credit; Redding
CID000193;F;N;Y;0;247500.0;32602.5;675000.0;Secondary / secondary special;Single / not married;House / apartment;-22951;365243;Desconocido;Closed;-609;274860.0;0.0;Consumer credit; Costa Mesa
CID000194;F;N;Y;0;99000.0;34573.5;675000.0;Secondary / secondary special;Married;House / apartment;-19007;-2378;Desconocido;Closed;-172;18588.6;0.0;Consumer credit; Citrus Heights
CID000195;M;N;Y;0;202500.0;20385.0;211500.0;Secondary / secondary special;Widow;House / apartment;-16478;-2126;Sales staff;Active;-75;100755.0;0.0;Consumer credit; Lancaster
CID000196;F;N;N;0;76500.0;10368.0;238500.0;Secondary / secondary special;Civil marriage;House / apartment;-22201;365243;Desconocido;Closed;-2475;328500.0;0.0;Consumer credit; Tracy
CID000197;M;N;Y;1;180000.0;40320.0;675000.0;Incomplete higher;Married;House / apartment;-11775;-817;Laborers;Active;-272;387000.0;0.0;Credit card; Ventura
CID000198;F;Y;Y;1;112500.0;17892.0;229500.0;Secondary / secondary special;Married;House / apartment;-11882;-77;Laborers;Active;-259;149539.5;0.0;Consumer credit; Livermore
CID000199;F;Y;Y;0;135000.0;29749.5;220500.0;Secondary / secondary special;Civil marriage;House / apartment;-11649;-2116;Laborers;Active;-874;450000.0;0.0;Credit card; Norwalk
CID000200;F;N;Y;2;81000.0;9000.0;180000.0;Secondary / secondary special;Married;Office apartment;-9657;-2301;Medicine staff;Closed;-330;131296.5;0.0;Consumer credit; Santa Rosa
CID000201;F;Y;Y;0;180000.0;33259.5;675000.0;Secondary / secondary special;Civil marriage;House / apartment;-12969;-3542;Medicine staff;Closed;-521;33741.0;0.0;Consumer credit; Hesperia
CID000202;F;N;Y;0;99000.0;16875.0;337500.0;Secondary / secondary special;Separated;House / apartment;-17780;-3178;Desconocido;Closed;-965;256500.0;0.0;Consumer credit; Apple Valley
CID000203;F;N;N;1;180000.0;37638.0;630000.0;Higher education;Married;House / apartment;-14794;-1763;Core staff;Closed;-2531;111600.0;0.0;Consumer credit; West Covina
CID000204;F;N;Y;0;117000.0;14233.5;238500.0;Secondary / secondary special;Widow;House / apartment;-22288;365243;Desconocido;Closed;-2526;27220.5;0.0;Consumer credit; Roseville
CID000205;F;N;N;0;81000.0;16677.0;450000.0;Secondary / secondary special;Married;House / apartment;-17723;-4475;Desconocido;Closed;-2523;117450.0;0.0;Consumer credit; Pleasanton
CID000206;F;N;Y;0;112500.0;42642.0;1350000.0;Secondary / secondary special;Married;House / apartment;-23433;365243;Desconocido;Active;-344;2430000.0;0.0;Consumer credit; Oxnard
CID000207;M;Y;Y;0;135000.0;27517.5;454500.0;Secondary / secondary special;Married;House / apartment;-20040;-914;Security staff;Closed;-989;20961.81;0.0;Consumer credit; Escondido
CID000208;F;N;Y;0;90000.0;13869.0;382500.0;Secondary / secondary special;Civil marriage;House / apartment;-19256;365243;Desconocido;Active;-124;110830.5;0.0;Consumer credit; Santa Rosa
CID000209;F;N;Y;0;157500.0;53716.5;900000.0;Higher education;Civil marriage;House / apartment;-10339;-2374;Sales staff;Closed;-639;91620.0;0.0;Consumer credit; Santa Monica
CID000210;F;N;Y;1;270000.0;46629.0;931500.0;Higher education;Married;House / apartment;-14228;-2774;Medicine staff;Active;-184;4500000.0;0.0;Consumer credit; Bakersfield
CID000211;F;N;Y;0;76500.0;17140.5;243000.0;Secondary / secondary special;Married;House / apartment;-16288;-300;Sales staff;Closed;-562;128596.5;0.0;Consumer credit; Manteca
CID000212;F;N;Y;0;270000.0;40990.5;832500.0;Secondary / secondary special;Single / not married;House / apartment;-20843;-2151;Managers;Active;-1692;0.0;0.0;Credit card; Sacramento 
CID000213;M;Y;Y;2;270000.0;26743.5;450000.0;Secondary / secondary special;Married;House / apartment;-13435;-739;Desconocido;Closed;-529;275400.0;0.0;Consumer credit; Bakersfield
CID000214;F;Y;Y;0;112500.0;46174.5;675000.0;Secondary / secondary special;Married;Municipal apartment;-13011;-5236;Desconocido;Active;-166;715500.0;0.0;Consumer credit; Concord
CID000215;F;N;N;1;90000.0;19300.5;225000.0;Secondary / secondary special;Married;House / apartment;-16403;-8115;Medicine staff;Closed;-1218;15369.93;0.0;Consumer credit; Lynwood
CID000216;F;N;N;1;81000.0;18400.5;315000.0;Secondary / secondary special;Married;House / apartment;-17547;-1710;Laborers;Closed;-756;74434.5;0.0;Consumer credit; Hayward
CID000217;F;N;Y;0;157500.0;21775.5;675000.0;Secondary / secondary special;Married;House / apartment;-18401;365243;Desconocido;Closed;-1040;167899.77;0.0;Consumer credit; Roseville
CID000218;M;Y;Y;2;108000.0;13500.0;270000.0;Secondary / secondary special;Married;House / apartment;-12474;-4656;Drivers;Closed;-2191;225000.0;0.0;Consumer credit; Bellflower
CID000219;F;N;Y;0;58500.0;10053.0;90000.0;Secondary / secondary special;Widow;House / apartment;-22754;365243;Desconocido;Closed;-2399;36900.0;0.0;Consumer credit; Orange
CID000220;F;N;N;1;90000.0;20475.0;292500.0;Higher education;Married;House / apartment;-12508;-4182;Core staff;Active;-323;1125000.0;0.0;Consumer credit; San Diego
CID000221;F;N;Y;0;76500.0;11250.0;225000.0;Secondary / secondary special;Single / not married;Rented apartment;-9673;-2440;Sales staff;Closed;-2161;50895.0;0.0;Consumer credit; Temecula
CID000222;F;N;N;0;157500.0;21775.5;675000.0;Secondary / secondary special;Civil marriage;House / apartment;-13421;-395;Laborers;Closed;-1411;62730.0;0.0;Consumer credit; Lake Forest
CID000223;F;N;Y;0;135000.0;9000.0;180000.0;Secondary / secondary special;Married;House / apartment;-16250;-1091;Medicine staff;Active;-1598;360000.0;0.0;Consumer credit; Temecula
CID000224;F;N;Y;0;225000.0;13738.5;382500.0;Secondary / secondary special;Single / not married;House / apartment;-22392;-5066;Sales staff;Closed;-2895;270000.0;0.0;Consumer credit; Modesto
CID000225;F;N;Y;2;135000.0;14224.5;243000.0;Secondary / secondary special;Civil marriage;House / apartment;-15721;-1647;Core staff;Active;-157;168884.055;0.0;Consumer credit; Sunnyvale
CID000226;F;N;Y;1;292500.0;38686.5;675000.0;Secondary / secondary special;Single / not married;House / apartment;-16299;-1519;Desconocido;Active;-2197;45000.0;0.0;Consumer credit; Pasadena
CID000227;F;N;Y;1;135000.0;50904.0;450000.0;Secondary / secondary special;Married;House / apartment;-13920;-1439;Security staff;Closed;-867;102776.4;0.0;Consumer credit; Huntington Beach
CID000228;F;N;Y;0;54000.0;23283.0;391500.0;Secondary / secondary special;Married;House / apartment;-19632;-1405;Security staff;Closed;-230;900000.0;0.0;Consumer credit; Escondido
CID000229;F;N;N;1;67500.0;6966.0;126000.0;Secondary / secondary special;Married;House / apartment;-14552;-866;Desconocido;Active;-273;180000.0;0.0;Credit card; Santa Ana
CID000230;F;N;N;1;180000.0;27000.0;540000.0;Secondary / secondary special;Separated;House / apartment;-15204;-1160;Laborers;Active;-676;36000.0;0.0;Credit card; Daly City
CID000231;F;N;Y;1;166500.0;13500.0;270000.0;Higher education;Married;House / apartment;-8357;-484;Accountants;Closed;-2724;54468.765;0.0;Consumer credit; Sunnyvale
CID000232;F;N;N;0;103500.0;24304.5;765000.0;Higher education;Single / not married;House / apartment;-8995;-217;Desconocido;Active;-1075;225000.0;0.0;Credit card; Alhambra
CID000233;M;N;Y;0;43020.0;14751.0;225000.0;Secondary / secondary special;Married;House / apartment;-23278;365243;Desconocido;Active;-1204;209250.0;0.0;Credit card; Elk Grove
CID000234;F;N;Y;2;67500.0;12375.0;247500.0;Secondary / secondary special;Married;House / apartment;-9470;-255;Sales staff;Closed;-210;181001.25;0.0;Consumer credit; El Monte
CID000235;F;Y;Y;0;180000.0;13320.0;144000.0;Higher education;Single / not married;House / apartment;-9947;-1419;Core staff;Active;-729;4017150.0;0.0;Consumer credit; Apple Valley
CID000236;M;Y;Y;0;175500.0;17181.0;373500.0;Secondary / secondary special;Married;House / apartment;-20722;-650;Security staff;Sold;-2172;162648.0;0.0;Credit card; Pittsburg
CID000237;F;N;Y;1;135000.0;27315.0;666000.0;Secondary / secondary special;Married;House / apartment;-17587;-2910;Laborers;Closed;-1757;66114.0;0.0;Consumer credit; Concord
CID000238;F;N;Y;0;112500.0;24786.0;702000.0;Secondary / secondary special;Married;House / apartment;-16329;-1048;Desconocido;Closed;-995;71820.0;0.0;Consumer credit; Irvine
CID000239;F;N;N;0;157500.0;12289.5;225000.0;Higher education;Separated;House / apartment;-18438;-1550;Desconocido;Active;-379;365186.88;0.0;Consumer credit; Vallejo
CID000240;M;N;N;0;135000.0;28440.0;360000.0;Secondary / secondary special;Single / not married;With parents;-10384;-666;HR staff;Closed;-2878;54045.0;0.0;Consumer credit; Santa Rosa
CID000241;F;Y;Y;0;135000.0;31630.5;450000.0;Secondary / secondary special;Married;House / apartment;-8964;-571;Core staff;Closed;-1435;159663.15;0.0;Consumer credit; Simi Valley
CID000242;M;N;Y;1;135000.0;10620.0;225000.0;Secondary / secondary special;Married;House / apartment;-10314;-1622;Desconocido;Sold;-1452;22868.82;0.0;Consumer credit; Long Beach
CID000243;F;N;Y;0;90000.0;27679.5;675000.0;Secondary / secondary special;Married;House / apartment;-17293;-4393;Desconocido;Active;-2703;225000.0;0.0;Credit card; Union City
CID000244;F;N;N;0;157500.0;12627.0;171000.0;Secondary / secondary special;Separated;House / apartment;-10263;-2463;Laborers;Active;-520;148500.0;0.0;Credit card; Mountain View
CID000245;F;N;N;0;175500.0;28417.5;495000.0;Secondary / secondary special;Widow;House / apartment;-21428;-2705;Desconocido;Closed;-2858;42727.5;0.0;Consumer credit; Burbank
CID000246;M;Y;N;0;225000.0;16443.0;270000.0;Higher education;Single / not married;Municipal apartment;-11528;-606;High skill tech staff;Closed;-1951;25353.0;0.0;Consumer credit; Elk Grove
CID000247;F;Y;Y;0;67500.0;7011.0;72000.0;Higher education;Widow;House / apartment;-24607;365243;Desconocido;Active;-1389;45000.0;0.0;Credit card; Oceanside
CID000248;F;Y;Y;0;225000.0;13720.5;243000.0;Secondary / secondary special;Married;House / apartment;-12163;-4663;Drivers;Closed;-1210;238500.0;0.0;Consumer credit; Escondido
CID000249;M;Y;N;0;270000.0;49536.0;810000.0;Higher education;Married;Municipal apartment;-16226;-794;Core staff;Active;-243;441000.0;0.0;Consumer credit; Burbank
CID000250;F;N;N;0;72000.0;15331.5;202500.0;Secondary / secondary special;Civil marriage;House / apartment;-9825;-1255;Realty agents;Closed;-1071;38545.2;0.0;Consumer credit; Santa Maria
CID000251;F;N;Y;0;121500.0;25785.0;877500.0;Incomplete higher;Civil marriage;Rented apartment;-8415;-421;Sales staff;Active;-417;967500.0;0.0;Consumer credit; Santa Rosa
CID000252;F;Y;Y;0;67500.0;18868.5;585000.0;Secondary / secondary special;Married;House / apartment;-21864;365243;Desconocido;Active;-1532;441000.0;0.0;Consumer credit; El Monte
CID000253;M;Y;Y;0;162000.0;22149.0;220500.0;Secondary / secondary special;Married;House / apartment;-14345;-850;Desconocido;Closed;-657;342000.0;0.0;Consumer credit; Downey
CID000254;F;N;Y;0;202500.0;24732.0;675000.0;Higher education;Married;House / apartment;-21973;365243;Desconocido;Active;-473;450000.0;0.0;Consumer credit; Camarillo
CID000255;M;N;Y;1;337500.0;27301.5;274500.0;Secondary / secondary special;Married;House / apartment;-14099;-939;Security staff;Closed;-251;225000.0;0.0;Consumer credit; Oceanside
CID000256;M;N;N;0;180000.0;25492.5;382500.0;Secondary / secondary special;Widow;Municipal apartment;-22169;-2475;Laborers;Closed;-1070;62536.5;0.0;Consumer credit; Santa Clarita
CID000257;M;Y;N;0;283500.0;85428.0;1575000.0;Secondary / secondary special;Civil marriage;House / apartment;-16422;-6367;Laborers;Closed;-2077;65416.5;0.0;Consumer credit; Bakersfield
